index,r_value,g_value,b_value,path
1962,202,166,77,data_v2/raw_train/grade5_210.jpg
1963,202,161,93,data_v2/raw_train/grade5_265.jpg
1964,202,155,22,data_v2/raw_train/grade5_285.jpg
1965,202,172,57,data_v2/raw_train/grade5_47.jpg
1966,202,134,70,data_v2/raw_train/grade5_58.jpg
1967,202,155,14,data_v2/raw_train/grade6_116.jpg
1968,202,128,57,data_v2/raw_train/grade6_156.jpg
1969,202,162,42,data_v2/raw_train/grade6_196.jpg
1970,202,164,48,data_v2/raw_train/grade6_197.jpg
1971,202,146,75,data_v2/raw_train/grade6_221.jpg
1972,202,172,71,data_v2/raw_train/grade6_257.jpg
1973,202,148,53,data_v2/raw_train/grade6_26.jpg
1974,202,157,13,data_v2/raw_train/grade6_263.jpg
1975,202,101,74,data_v2/raw_train/grade6_32.jpg
1976,202,108,71,data_v2/raw_train/grade6_57.jpg
1977,202,164,76,data_v2/raw_train/grade6_68.jpg
1978,202,161,51,data_v2/raw_train/grade7_112.jpg
1979,202,158,103,data_v2/raw_train/grade7_130.jpg
1980,202,159,83,data_v2/raw_train/grade7_145.jpg
1981,202,117,64,data_v2/raw_train/grade7_154.jpg
1982,202,109,67,data_v2/raw_train/grade7_177.jpg
1983,202,125,82,data_v2/raw_train/grade7_21.jpg
1984,202,162,73,data_v2/raw_train/grade7_255.jpg
1985,202,182,89,data_v2/raw_train/grade7_285.jpg
1986,202,173,100,data_v2/raw_train/grade7_48.jpg
1987,202,159,49,data_v2/raw_train/grade8_0.jpg
1988,202,162,55,data_v2/raw_train/grade8_103.jpg
1989,202,163,65,data_v2/raw_train/grade8_198.jpg
1990,202,126,68,data_v2/raw_train/grade8_208.jpg
1991,202,136,95,data_v2/raw_train/grade8_214.jpg
1992,202,155,9,data_v2/raw_train/grade8_268.jpg
1993,202,159,6,data_v2/raw_train/grade8_286.jpg
1994,202,165,75,data_v2/raw_train/grade8_289.jpg
1995,202,160,73,data_v2/raw_train/grade8_298.jpg
1996,202,153,80,data_v2/raw_train/grade8_45.jpg
1997,202,166,91,data_v2/raw_train/grade8_65.jpg
1998,202,152,67,data_v2/raw_train/grade8_98.jpg
1999,202,161,54,data_v2/raw_train/grade9_1.jpg
2000,202,159,27,data_v2/raw_train/grade9_105.jpg
2001,202,168,75,data_v2/raw_train/grade9_136.jpg
2002,202,160,25,data_v2/raw_train/grade9_190.jpg
2003,202,162,71,data_v2/raw_train/grade9_20.jpg
2004,202,165,68,data_v2/raw_train/grade9_205.jpg
2005,202,141,98,data_v2/raw_train/grade9_288.jpg
2006,202,170,86,data_v2/raw_train/grade9_38.jpg
2007,202,138,100,data_v2/raw_train/grade9_4.jpg
2008,202,146,94,data_v2/raw_train/grade9_49.jpg
2009,202,148,72,data_v2/raw_train/grade9_52.jpg
2010,202,156,79,data_v2/raw_train/grade9_6.jpg
2011,202,138,65,data_v2/raw_train/grade9_86.jpg
2012,201,162,117,data_v2/raw_train/grade1_118.jpg
2013,201,145,109,data_v2/raw_train/grade1_131.jpg
2014,201,162,106,data_v2/raw_train/grade1_150.jpg
2015,201,172,126,data_v2/raw_train/grade1_197.jpg
2016,201,170,91,data_v2/raw_train/grade1_229.jpg
2017,201,162,58,data_v2/raw_train/grade1_274.jpg
2018,201,165,69,data_v2/raw_train/grade1_283.jpg
2019,201,116,66,data_v2/raw_train/grade1_29.jpg
2020,201,154,79,data_v2/raw_train/grade1_30.jpg
2021,201,171,69,data_v2/raw_train/grade1_40.jpg
2022,201,167,85,data_v2/raw_train/grade1_93.jpg
2023,201,163,95,data_v2/raw_train/grade2_113.jpg
2024,201,163,75,data_v2/raw_train/grade2_131.jpg
2025,201,174,86,data_v2/raw_train/grade2_175.jpg
2026,201,148,59,data_v2/raw_train/grade2_245.jpg
2027,201,165,59,data_v2/raw_train/grade2_279.jpg
2028,201,172,61,data_v2/raw_train/grade2_3.jpg
2029,201,167,52,data_v2/raw_train/grade2_30.jpg
2030,201,113,60,data_v2/raw_train/grade2_6.jpg
2031,201,163,87,data_v2/raw_train/grade2_80.jpg
2032,201,163,110,data_v2/raw_train/grade3_106.jpg
2033,201,165,70,data_v2/raw_train/grade3_142.jpg
2034,201,171,56,data_v2/raw_train/grade3_4.jpg
2035,201,168,77,data_v2/raw_train/grade3_41.jpg
2036,201,163,73,data_v2/raw_train/grade3_68.jpg
2037,201,163,81,data_v2/raw_train/grade3_96.jpg
2038,201,167,72,data_v2/raw_train/grade4_101.jpg
2039,201,164,69,data_v2/raw_train/grade4_122.jpg
2040,201,173,72,data_v2/raw_train/grade4_123.jpg
2041,201,166,60,data_v2/raw_train/grade4_219.jpg
2042,201,175,69,data_v2/raw_train/grade4_266.jpg
2043,201,169,51,data_v2/raw_train/grade4_289.jpg
2044,201,169,89,data_v2/raw_train/grade4_51.jpg
2045,201,167,82,data_v2/raw_train/grade4_90.jpg
2046,201,125,63,data_v2/raw_train/grade5_132.jpg
2047,201,148,105,data_v2/raw_train/grade5_199.jpg
2048,201,167,95,data_v2/raw_train/grade5_219.jpg
2049,201,180,84,data_v2/raw_train/grade5_275.jpg
2050,201,99,69,data_v2/raw_train/grade5_55.jpg
2051,201,155,101,data_v2/raw_train/grade5_66.jpg
2052,201,141,90,data_v2/raw_train/grade6_141.jpg
2053,201,133,98,data_v2/raw_train/grade6_179.jpg
2054,201,158,67,data_v2/raw_train/grade6_205.jpg
2055,201,156,81,data_v2/raw_train/grade6_217.jpg
2056,201,169,93,data_v2/raw_train/grade6_229.jpg
2057,201,153,18,data_v2/raw_train/grade6_260.jpg
2058,201,151,14,data_v2/raw_train/grade6_261.jpg
2059,201,163,66,data_v2/raw_train/grade6_270.jpg
2060,201,150,65,data_v2/raw_train/grade6_39.jpg
2061,201,120,66,data_v2/raw_train/grade6_69.jpg
2062,201,162,65,data_v2/raw_train/grade7_128.jpg
2063,201,156,57,data_v2/raw_train/grade7_136.jpg
2064,201,161,68,data_v2/raw_train/grade7_144.jpg
2065,201,117,67,data_v2/raw_train/grade7_199.jpg
2066,201,171,110,data_v2/raw_train/grade7_22.jpg
2067,201,159,34,data_v2/raw_train/grade7_259.jpg
2068,201,168,75,data_v2/raw_train/grade7_28.jpg
2069,201,172,85,data_v2/raw_train/grade7_283.jpg
2070,201,174,61,data_v2/raw_train/grade7_38.jpg
2071,201,171,60,data_v2/raw_train/grade7_55.jpg
2072,201,159,51,data_v2/raw_train/grade8_1.jpg
2073,201,158,65,data_v2/raw_train/grade8_104.jpg
2074,201,168,71,data_v2/raw_train/grade8_119.jpg
2075,201,123,71,data_v2/raw_train/grade8_156.jpg
2076,201,134,70,data_v2/raw_train/grade8_175.jpg
2077,201,158,79,data_v2/raw_train/grade8_184.jpg
2078,201,147,79,data_v2/raw_train/grade8_237.jpg
2079,201,156,32,data_v2/raw_train/grade8_242.jpg
2080,201,159,69,data_v2/raw_train/grade8_290.jpg
2081,201,153,97,data_v2/raw_train/grade8_303.jpg
2082,201,144,111,data_v2/raw_train/grade8_86.jpg
2083,201,138,72,data_v2/raw_train/grade9_120.jpg
2084,201,145,118,data_v2/raw_train/grade9_142.jpg
2085,201,150,63,data_v2/raw_train/grade9_147.jpg
2086,201,112,73,data_v2/raw_train/grade9_226.jpg
2087,201,159,66,data_v2/raw_train/grade9_229.jpg
2088,201,168,134,data_v2/raw_train/grade9_36.jpg
2089,201,163,119,data_v2/raw_train/grade9_51.jpg
2090,201,152,114,data_v2/raw_train/grade9_74.jpg
2091,201,152,114,data_v2/raw_train/grade9_75.jpg
2092,201,171,106,data_v2/raw_train/grade9_76.jpg
2093,200,150,110,data_v2/raw_train/grade1_105.jpg
2094,200,172,94,data_v2/raw_train/grade1_11.jpg
2095,200,125,64,data_v2/raw_train/grade1_204.jpg
2096,200,162,123,data_v2/raw_train/grade1_269.jpg
2097,200,167,76,data_v2/raw_train/grade1_299.jpg
2098,200,132,62,data_v2/raw_train/grade2_119.jpg
2099,200,167,50,data_v2/raw_train/grade2_124.jpg
2100,200,158,71,data_v2/raw_train/grade2_251.jpg
2101,200,160,64,data_v2/raw_train/grade2_264.jpg
2102,200,155,112,data_v2/raw_train/grade2_284.jpg
2103,200,169,97,data_v2/raw_train/grade2_287.jpg
2104,200,171,55,data_v2/raw_train/grade2_293.jpg
2105,200,172,59,data_v2/raw_train/grade2_305.jpg
2106,200,175,41,data_v2/raw_train/grade3_109.jpg
2107,200,149,109,data_v2/raw_train/grade3_162.jpg
2108,200,120,72,data_v2/raw_train/grade3_215.jpg
2109,200,162,75,data_v2/raw_train/grade3_31.jpg
2110,200,157,106,data_v2/raw_train/grade3_70.jpg
2111,200,170,91,data_v2/raw_train/grade4_146.jpg
2112,200,170,65,data_v2/raw_train/grade4_173.jpg
2113,200,146,97,data_v2/raw_train/grade4_202.jpg
2114,200,162,25,data_v2/raw_train/grade4_264.jpg
2115,200,94,60,data_v2/raw_train/grade4_56.jpg
2116,200,175,90,data_v2/raw_train/grade4_8.jpg
2117,200,156,47,data_v2/raw_train/grade5_0.jpg
2118,200,143,89,data_v2/raw_train/grade5_107.jpg
2119,200,165,90,data_v2/raw_train/grade5_174.jpg
2120,200,160,96,data_v2/raw_train/grade5_182.jpg
2121,200,161,89,data_v2/raw_train/grade5_185.jpg
2122,200,165,90,data_v2/raw_train/grade5_245.jpg
2123,200,153,16,data_v2/raw_train/grade5_260.jpg
2124,200,154,37,data_v2/raw_train/grade5_269.jpg
2125,200,162,27,data_v2/raw_train/grade5_283.jpg
2126,200,165,63,data_v2/raw_train/grade5_294.jpg
2127,200,157,71,data_v2/raw_train/grade5_69.jpg
2128,200,117,60,data_v2/raw_train/grade5_78.jpg
2129,200,166,117,data_v2/raw_train/grade5_82.jpg
2130,200,167,42,data_v2/raw_train/grade6_255.jpg
2131,200,155,15,data_v2/raw_train/grade6_276.jpg
2132,200,161,11,data_v2/raw_train/grade6_277.jpg
2133,200,125,63,data_v2/raw_train/grade6_299.jpg
2134,200,123,66,data_v2/raw_train/grade6_300.jpg
2135,200,133,61,data_v2/raw_train/grade7_122.jpg
2136,200,162,71,data_v2/raw_train/grade7_151.jpg
2137,200,154,84,data_v2/raw_train/grade7_158.jpg
2138,200,106,68,data_v2/raw_train/grade7_159.jpg
2139,200,150,65,data_v2/raw_train/grade7_200.jpg
2140,200,164,67,data_v2/raw_train/grade7_229.jpg
2141,200,157,91,data_v2/raw_train/grade7_265.jpg
2142,200,155,12,data_v2/raw_train/grade7_276.jpg
2143,200,161,76,data_v2/raw_train/grade7_4.jpg
2144,200,164,79,data_v2/raw_train/grade7_46.jpg
2145,200,174,105,data_v2/raw_train/grade7_62.jpg
2146,200,147,50,data_v2/raw_train/grade7_99.jpg
2147,200,165,69,data_v2/raw_train/grade8_105.jpg
2148,200,129,66,data_v2/raw_train/grade8_173.jpg
2149,200,108,72,data_v2/raw_train/grade8_227.jpg
2150,200,167,73,data_v2/raw_train/grade8_280.jpg
2151,200,125,80,data_v2/raw_train/grade8_5.jpg
2152,200,156,74,data_v2/raw_train/grade8_80.jpg
2153,200,161,80,data_v2/raw_train/grade8_83.jpg
2154,200,154,46,data_v2/raw_train/grade9_103.jpg
2155,200,153,49,data_v2/raw_train/grade9_129.jpg
2156,200,159,53,data_v2/raw_train/grade9_214.jpg
2157,200,170,79,data_v2/raw_train/grade9_245.jpg
2158,200,170,81,data_v2/raw_train/grade9_267.jpg
2159,200,170,87,data_v2/raw_train/grade9_277.jpg
2160,200,108,77,data_v2/raw_train/grade9_282.jpg
2161,200,170,85,data_v2/raw_train/grade9_46.jpg
2162,200,119,61,data_v2/raw_train/grade9_55.jpg
2163,199,159,94,data_v2/raw_train/grade1_166.jpg
2164,199,154,66,data_v2/raw_train/grade2_242.jpg
2165,199,160,92,data_v2/raw_train/grade2_261.jpg
2166,199,162,119,data_v2/raw_train/grade2_262.jpg
2167,199,125,66,data_v2/raw_train/grade2_95.jpg
2168,199,127,65,data_v2/raw_train/grade3_133.jpg
2169,199,159,78,data_v2/raw_train/grade3_136.jpg
2170,199,160,93,data_v2/raw_train/grade3_159.jpg
2171,199,163,81,data_v2/raw_train/grade3_232.jpg
2172,199,115,61,data_v2/raw_train/grade4_103.jpg
2173,199,120,68,data_v2/raw_train/grade4_214.jpg
2174,199,160,56,data_v2/raw_train/grade4_250.jpg
2175,199,173,91,data_v2/raw_train/grade4_255.jpg
2176,199,154,15,data_v2/raw_train/grade4_267.jpg
2177,199,162,38,data_v2/raw_train/grade4_280.jpg
2178,199,96,71,data_v2/raw_train/grade4_54.jpg
2179,199,163,81,data_v2/raw_train/grade4_96.jpg
2180,199,162,86,data_v2/raw_train/grade5_120.jpg
2181,199,126,63,data_v2/raw_train/grade5_196.jpg
2182,199,169,97,data_v2/raw_train/grade5_218.jpg
2183,199,124,81,data_v2/raw_train/grade5_249.jpg
2184,199,173,87,data_v2/raw_train/grade5_259.jpg
2185,199,172,74,data_v2/raw_train/grade5_279.jpg
2186,199,171,95,data_v2/raw_train/grade5_41.jpg
2187,199,115,63,data_v2/raw_train/grade5_6.jpg
2188,199,149,72,data_v2/raw_train/grade5_98.jpg
2189,199,173,90,data_v2/raw_train/grade6_176.jpg
2190,199,164,46,data_v2/raw_train/grade6_246.jpg
2191,199,162,58,data_v2/raw_train/grade6_271.jpg
2192,199,167,41,data_v2/raw_train/grade6_274.jpg
2193,199,128,70,data_v2/raw_train/grade6_46.jpg
2194,199,161,55,data_v2/raw_train/grade7_1.jpg
2195,199,106,72,data_v2/raw_train/grade7_226.jpg
2196,199,166,110,data_v2/raw_train/grade7_61.jpg
2197,199,159,73,data_v2/raw_train/grade7_92.jpg
2198,199,167,72,data_v2/raw_train/grade8_120.jpg
2199,199,110,78,data_v2/raw_train/grade8_171.jpg
2200,199,143,103,data_v2/raw_train/grade8_18.jpg
2201,199,114,74,data_v2/raw_train/grade8_195.jpg
2202,199,170,57,data_v2/raw_train/grade8_206.jpg
2203,199,156,104,data_v2/raw_train/grade8_264.jpg
2204,199,168,78,data_v2/raw_train/grade8_35.jpg
2205,199,111,69,data_v2/raw_train/grade9_133.jpg
2206,199,125,68,data_v2/raw_train/grade9_160.jpg
2207,199,116,76,data_v2/raw_train/grade9_211.jpg
2208,199,168,83,data_v2/raw_train/grade9_23.jpg
2209,199,147,96,data_v2/raw_train/grade9_26.jpg
2210,199,157,102,data_v2/raw_train/grade9_272.jpg
2211,199,167,122,data_v2/raw_train/grade9_281.jpg
2212,199,159,72,data_v2/raw_train/grade9_303.jpg
2213,199,167,95,data_v2/raw_train/grade9_45.jpg
2214,199,166,106,data_v2/raw_train/grade9_48.jpg
2215,199,162,126,data_v2/raw_train/grade9_88.jpg
2216,198,122,62,data_v2/raw_train/grade1_216.jpg
2217,198,123,62,data_v2/raw_train/grade1_217.jpg
2218,198,162,79,data_v2/raw_train/grade1_237.jpg
2219,198,170,84,data_v2/raw_train/grade1_287.jpg
2220,198,173,85,data_v2/raw_train/grade1_39.jpg
2221,198,174,88,data_v2/raw_train/grade1_86.jpg
2222,198,164,88,data_v2/raw_train/grade2_23.jpg
2223,198,152,7,data_v2/raw_train/grade2_272.jpg
2224,198,165,56,data_v2/raw_train/grade2_32.jpg
2225,198,164,78,data_v2/raw_train/grade2_7.jpg
2226,198,161,88,data_v2/raw_train/grade3_132.jpg
2227,198,167,94,data_v2/raw_train/grade3_186.jpg
2228,198,120,66,data_v2/raw_train/grade3_205.jpg
2229,198,166,110,data_v2/raw_train/grade3_238.jpg
2230,198,174,82,data_v2/raw_train/grade3_269.jpg
2231,198,168,105,data_v2/raw_train/grade3_87.jpg
2232,198,164,43,data_v2/raw_train/grade4_1.jpg
2233,198,159,15,data_v2/raw_train/grade4_106.jpg
2234,198,167,72,data_v2/raw_train/grade4_142.jpg
2235,198,172,122,data_v2/raw_train/grade4_245.jpg
2236,198,132,66,data_v2/raw_train/grade4_25.jpg
2237,198,159,99,data_v2/raw_train/grade4_88.jpg
2238,198,168,29,data_v2/raw_train/grade5_110.jpg
2239,198,159,68,data_v2/raw_train/grade5_113.jpg
2240,198,158,96,data_v2/raw_train/grade5_161.jpg
2241,198,155,76,data_v2/raw_train/grade5_209.jpg
2242,198,117,67,data_v2/raw_train/grade5_214.jpg
2243,198,167,83,data_v2/raw_train/grade5_4.jpg
2244,198,115,61,data_v2/raw_train/grade5_8.jpg
2245,198,138,75,data_v2/raw_train/grade5_95.jpg
2246,198,173,85,data_v2/raw_train/grade6_236.jpg
2247,198,164,99,data_v2/raw_train/grade6_264.jpg
2248,198,172,76,data_v2/raw_train/grade6_298.jpg
2249,198,148,74,data_v2/raw_train/grade6_43.jpg
2250,198,172,88,data_v2/raw_train/grade6_49.jpg
2251,198,145,54,data_v2/raw_train/grade7_100.jpg
2252,198,151,63,data_v2/raw_train/grade7_124.jpg
2253,198,130,57,data_v2/raw_train/grade7_138.jpg
2254,198,106,62,data_v2/raw_train/grade7_142.jpg
2255,198,152,82,data_v2/raw_train/grade7_196.jpg
2256,198,167,31,data_v2/raw_train/grade7_240.jpg
2257,198,164,36,data_v2/raw_train/grade7_262.jpg
2258,198,97,68,data_v2/raw_train/grade7_65.jpg
2259,198,126,74,data_v2/raw_train/grade7_73.jpg
2260,198,169,79,data_v2/raw_train/grade8_197.jpg
2261,198,165,94,data_v2/raw_train/grade8_20.jpg
2262,198,168,85,data_v2/raw_train/grade8_51.jpg
2263,198,167,92,data_v2/raw_train/grade8_91.jpg
2264,198,170,97,data_v2/raw_train/grade9_252.jpg
2265,198,159,32,data_v2/raw_train/grade9_263.jpg
2266,198,167,74,data_v2/raw_train/grade9_285.jpg
2267,198,166,138,data_v2/raw_train/grade9_32.jpg
2268,198,187,166,data_v2/raw_train/grade9_60.jpg
2269,198,136,56,data_v2/raw_train/grade9_66.jpg
2270,197,150,137,data_v2/raw_train/grade1_207.jpg
2271,197,151,90,data_v2/raw_train/grade1_221.jpg
2272,197,159,65,data_v2/raw_train/grade1_76.jpg
2273,197,169,80,data_v2/raw_train/grade2_143.jpg
2274,197,121,65,data_v2/raw_train/grade2_200.jpg
2275,197,171,62,data_v2/raw_train/grade2_271.jpg
2276,197,164,100,data_v2/raw_train/grade3_161.jpg
2277,197,124,65,data_v2/raw_train/grade3_209.jpg
2278,197,166,55,data_v2/raw_train/grade3_240.jpg
2279,197,159,83,data_v2/raw_train/grade4_130.jpg
2280,197,151,80,data_v2/raw_train/grade4_159.jpg
2281,197,156,64,data_v2/raw_train/grade4_19.jpg
2282,197,142,97,data_v2/raw_train/grade4_61.jpg
2283,197,168,71,data_v2/raw_train/grade4_79.jpg
2284,197,165,59,data_v2/raw_train/grade5_1.jpg
2285,197,166,62,data_v2/raw_train/grade5_112.jpg
2286,197,144,98,data_v2/raw_train/grade5_200.jpg
2287,197,122,62,data_v2/raw_train/grade5_296.jpg
2288,197,120,66,data_v2/raw_train/grade5_297.jpg
2289,197,108,53,data_v2/raw_train/grade5_86.jpg
2290,197,160,74,data_v2/raw_train/grade7_113.jpg
2291,197,117,58,data_v2/raw_train/grade7_153.jpg
2292,197,126,66,data_v2/raw_train/grade7_175.jpg
2293,197,162,29,data_v2/raw_train/grade7_232.jpg
2294,197,171,68,data_v2/raw_train/grade7_27.jpg
2295,197,150,91,data_v2/raw_train/grade8_130.jpg
2296,197,162,108,data_v2/raw_train/grade8_170.jpg
2297,197,137,73,data_v2/raw_train/grade8_218.jpg
2298,197,157,101,data_v2/raw_train/grade8_222.jpg
2299,197,108,70,data_v2/raw_train/grade8_24.jpg
2300,197,162,102,data_v2/raw_train/grade8_261.jpg
2301,197,104,74,data_v2/raw_train/grade8_279.jpg
2302,197,160,9,data_v2/raw_train/grade8_287.jpg
2303,197,156,19,data_v2/raw_train/grade8_90.jpg
2304,197,155,80,data_v2/raw_train/grade9_14.jpg
2305,197,119,95,data_v2/raw_train/grade9_143.jpg
2306,197,141,66,data_v2/raw_train/grade9_149.jpg
2307,197,159,19,data_v2/raw_train/grade9_274.jpg
2308,197,157,17,data_v2/raw_train/grade9_276.jpg
2309,197,156,19,data_v2/raw_train/grade9_90.jpg
2310,196,111,62,data_v2/raw_train/grade1_14.jpg
2311,196,161,67,data_v2/raw_train/grade1_152.jpg
2312,196,164,135,data_v2/raw_train/grade1_156.jpg
2313,196,120,62,data_v2/raw_train/grade1_200.jpg
2314,196,150,13,data_v2/raw_train/grade1_265.jpg
2315,196,113,65,data_v2/raw_train/grade1_69.jpg
2316,196,167,79,data_v2/raw_train/grade2_141.jpg
2317,196,168,65,data_v2/raw_train/grade2_16.jpg
2318,196,111,71,data_v2/raw_train/grade2_168.jpg
2319,196,172,84,data_v2/raw_train/grade2_268.jpg
2320,196,175,70,data_v2/raw_train/grade2_291.jpg
2321,196,171,78,data_v2/raw_train/grade2_48.jpg
2322,196,178,58,data_v2/raw_train/grade3_110.jpg
2323,196,161,11,data_v2/raw_train/grade3_270.jpg
2324,196,115,60,data_v2/raw_train/grade4_77.jpg
2325,196,127,59,data_v2/raw_train/grade5_126.jpg
2326,196,128,56,data_v2/raw_train/grade5_252.jpg
2327,196,134,51,data_v2/raw_train/grade5_268.jpg
2328,196,166,20,data_v2/raw_train/grade5_286.jpg
2329,196,166,20,data_v2/raw_train/grade5_287.jpg
2330,196,118,67,data_v2/raw_train/grade5_62.jpg
2331,196,132,75,data_v2/raw_train/grade5_96.jpg
2332,196,167,53,data_v2/raw_train/grade6_219.jpg
2333,196,172,76,data_v2/raw_train/grade6_285.jpg
2334,196,172,83,data_v2/raw_train/grade6_296.jpg
2335,196,176,97,data_v2/raw_train/grade6_42.jpg
2336,196,164,72,data_v2/raw_train/grade7_10.jpg
2337,196,147,58,data_v2/raw_train/grade7_109.jpg
2338,196,159,23,data_v2/raw_train/grade7_274.jpg
2339,196,161,26,data_v2/raw_train/grade7_287.jpg
2340,196,158,62,data_v2/raw_train/grade8_115.jpg
2341,196,144,74,data_v2/raw_train/grade8_151.jpg
2342,196,142,80,data_v2/raw_train/grade8_162.jpg
2343,196,128,69,data_v2/raw_train/grade8_174.jpg
2344,196,105,70,data_v2/raw_train/grade8_225.jpg
2345,196,130,57,data_v2/raw_train/grade8_233.jpg
2346,196,144,116,data_v2/raw_train/grade8_250.jpg
2347,196,123,92,data_v2/raw_train/grade8_295.jpg
2348,196,101,75,data_v2/raw_train/grade8_76.jpg
2349,196,157,123,data_v2/raw_train/grade9_16.jpg
2350,196,121,66,data_v2/raw_train/grade9_161.jpg
2351,196,125,66,data_v2/raw_train/grade9_172.jpg
2352,196,168,58,data_v2/raw_train/grade9_215.jpg
2353,196,151,39,data_v2/raw_train/grade9_248.jpg
2354,196,171,91,data_v2/raw_train/grade9_271.jpg
2355,196,167,93,data_v2/raw_train/grade9_278.jpg
2356,196,165,68,data_v2/raw_train/grade9_287.jpg
2357,196,152,89,data_v2/raw_train/grade9_79.jpg
2358,195,156,115,data_v2/raw_train/grade1_2.jpg
2359,195,158,21,data_v2/raw_train/grade1_267.jpg
2360,195,157,78,data_v2/raw_train/grade1_272.jpg
2361,195,132,101,data_v2/raw_train/grade1_303.jpg
2362,195,162,110,data_v2/raw_train/grade1_91.jpg
2363,195,166,107,data_v2/raw_train/grade2_137.jpg
2364,195,168,82,data_v2/raw_train/grade3_141.jpg
2365,195,165,110,data_v2/raw_train/grade3_237.jpg
2366,195,174,66,data_v2/raw_train/grade3_5.jpg
2367,195,163,97,data_v2/raw_train/grade4_226.jpg
2368,195,170,61,data_v2/raw_train/grade4_242.jpg
2369,195,150,15,data_v2/raw_train/grade4_257.jpg
2370,195,121,66,data_v2/raw_train/grade4_294.jpg
2371,195,166,116,data_v2/raw_train/grade4_83.jpg
2372,195,170,82,data_v2/raw_train/grade4_97.jpg
2373,195,121,54,data_v2/raw_train/grade5_141.jpg
2374,195,155,8,data_v2/raw_train/grade5_274.jpg
2375,195,171,100,data_v2/raw_train/grade5_89.jpg
2376,195,166,88,data_v2/raw_train/grade5_9.jpg
2377,195,142,78,data_v2/raw_train/grade7_150.jpg
2378,195,177,103,data_v2/raw_train/grade7_157.jpg
2379,195,163,102,data_v2/raw_train/grade7_164.jpg
2380,195,157,20,data_v2/raw_train/grade7_275.jpg
2381,195,117,70,data_v2/raw_train/grade7_29.jpg
2382,195,161,81,data_v2/raw_train/grade7_93.jpg
2383,195,127,85,data_v2/raw_train/grade8_153.jpg
2384,195,163,103,data_v2/raw_train/grade8_194.jpg
2385,195,169,96,data_v2/raw_train/grade8_257.jpg
2386,195,166,31,data_v2/raw_train/grade8_276.jpg
2387,195,141,81,data_v2/raw_train/grade8_299.jpg
2388,195,139,67,data_v2/raw_train/grade8_3.jpg
2389,195,154,90,data_v2/raw_train/grade8_47.jpg
2390,195,134,95,data_v2/raw_train/grade8_6.jpg
2391,195,154,32,data_v2/raw_train/grade9_106.jpg
2392,195,150,116,data_v2/raw_train/grade9_118.jpg
2393,195,136,65,data_v2/raw_train/grade9_119.jpg
2394,195,168,132,data_v2/raw_train/grade9_122.jpg
2395,195,121,101,data_v2/raw_train/grade9_126.jpg
2396,195,128,109,data_v2/raw_train/grade9_153.jpg
2397,195,122,94,data_v2/raw_train/grade9_177.jpg
2398,195,133,65,data_v2/raw_train/grade9_216.jpg
2399,195,176,93,data_v2/raw_train/grade9_250.jpg
2400,195,97,70,data_v2/raw_train/grade9_268.jpg
2401,195,136,99,data_v2/raw_train/grade9_3.jpg
2402,195,193,172,data_v2/raw_train/grade9_59.jpg
2403,194,165,74,data_v2/raw_train/grade1_151.jpg
2404,194,190,135,data_v2/raw_train/grade1_158.jpg
2405,194,183,119,data_v2/raw_train/grade1_159.jpg
2406,194,171,121,data_v2/raw_train/grade1_209.jpg
2407,194,158,103,data_v2/raw_train/grade1_62.jpg
2408,194,128,63,data_v2/raw_train/grade2_118.jpg
2409,194,178,117,data_v2/raw_train/grade2_127.jpg
2410,194,153,17,data_v2/raw_train/grade2_258.jpg
2411,194,118,66,data_v2/raw_train/grade2_298.jpg
2412,194,128,63,data_v2/raw_train/grade2_55.jpg
2413,194,173,69,data_v2/raw_train/grade4_239.jpg
2414,194,157,65,data_v2/raw_train/grade5_124.jpg
2415,194,172,62,data_v2/raw_train/grade5_240.jpg
2416,194,173,88,data_v2/raw_train/grade5_250.jpg
2417,194,161,77,data_v2/raw_train/grade6_157.jpg
2418,194,94,68,data_v2/raw_train/grade6_31.jpg
2419,194,171,86,data_v2/raw_train/grade6_7.jpg
2420,194,161,20,data_v2/raw_train/grade7_116.jpg
2421,194,170,76,data_v2/raw_train/grade7_129.jpg
2422,194,101,64,data_v2/raw_train/grade7_141.jpg
2423,194,132,68,data_v2/raw_train/grade7_216.jpg
2424,194,173,84,data_v2/raw_train/grade8_12.jpg
2425,194,180,110,data_v2/raw_train/grade8_135.jpg
2426,194,157,74,data_v2/raw_train/grade8_245.jpg
2427,194,150,85,data_v2/raw_train/grade8_36.jpg
2428,194,121,54,data_v2/raw_train/grade8_50.jpg
2429,194,142,112,data_v2/raw_train/grade8_61.jpg
2430,194,161,57,data_v2/raw_train/grade9_101.jpg
2431,194,159,56,data_v2/raw_train/grade9_127.jpg
2432,194,144,74,data_v2/raw_train/grade9_152.jpg
2433,194,105,77,data_v2/raw_train/grade9_181.jpg
2434,194,159,80,data_v2/raw_train/grade9_224.jpg
2435,194,136,63,data_v2/raw_train/grade9_247.jpg
2436,194,114,58,data_v2/raw_train/grade9_54.jpg
2437,193,167,112,data_v2/raw_train/grade1_168.jpg
2438,193,163,107,data_v2/raw_train/grade1_179.jpg
2439,193,173,84,data_v2/raw_train/grade1_285.jpg
2440,193,158,11,data_v2/raw_train/grade2_274.jpg
2441,193,145,56,data_v2/raw_train/grade3_114.jpg
2442,193,169,69,data_v2/raw_train/grade3_17.jpg
2443,193,161,103,data_v2/raw_train/grade3_84.jpg
